State,Year,Month,Assembly_no,Constituency_no,Position,Name_of_Candidate,Sex,Party,Votes,Age,Candidate_type,Total_valid_votes,Total Electors,Constituency_name,Constituency_type,total no of candidates,Turnout perecntage,Vote_share_percentage
Karnataka,2013,5,9,140,1,S.N SUBBAREDDY(CHINNAKAYAL APALLI),M,IND,66227,47,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,44.01
Karnataka,2013,5,9,140,14,HARI. R,M,IND,598,37,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.4
Karnataka,2013,5,9,140,15,SUBBAREDDY,M,IND,565,37,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.38
Karnataka,2013,5,9,140,17,C. VENKATESH,M,IND,446,30,ST,150498,175917,BAGEPALLI,GEN,27,85.55,0.3
Karnataka,2013,5,9,140,18,V NARASIMHAMURTHY,M,JD(U),441,31,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.29
Karnataka,2013,5,9,140,19,P.A SATYANARAYANAREDDY,M,IND,439,33,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.29
Karnataka,2013,5,9,140,20,SUBHRAMANI,M,IND,341,40,ST,150498,175917,BAGEPALLI,GEN,27,85.55,0.23
Karnataka,2013,5,9,140,21,BAVA FAKRUDDIN,M,IND,339,46,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.23
Karnataka,2013,5,9,140,22,SUBBIREDDY,M,IND,309,78,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.21
Karnataka,2013,5,9,140,11,R. MUNIRAJU,M,KJP,965,54,SC,150498,175917,BAGEPALLI,GEN,27,85.55,0.64
Karnataka,2013,5,9,140,12,H.V. SHIVASHANKAR,M,BSRCP,793,46,ST,150498,175917,BAGEPALLI,GEN,27,85.55,0.53
Karnataka,2013,5,9,140,25,RAMANJANEYA,M,IND,223,42,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.15
Karnataka,2013,5,9,140,26,VENKATASHIVAPPA,M,IND,199,49,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.13
Karnataka,2013,5,9,140,27,BABU,M,IND,160,50,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.11
Karnataka,2013,5,9,140,16,KESHAVAREDDY M.V,M,IND,558,28,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.37
Karnataka,2013,5,9,140,4,N SAMPANGI,M,INC,15491,51,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,10.29
Karnataka,2013,5,9,140,5,R.N. RAGHUNATH REDDY,M,IND,2478,50,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,1.65
Karnataka,2013,5,9,140,6,VENKATARAVANA REDDY,M,IND,1666,43,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,1.11
Karnataka,2013,5,9,140,7,S.N SUBBAREDDY,M,IND,1510,36,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,1
Karnataka,2013,5,9,140,8,K.A SRINATH,M,IND,1184,29,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.79
Karnataka,2013,5,9,140,24,M. JAVEED,M,IND,255,42,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.17
Karnataka,2013,5,9,140,2,SRIRAMAREDDY G.V,M,CPM,35472,61,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,23.57
Karnataka,2013,5,9,140,23,KRISHNAPPA NAYAKA,M,BSP,256,52,ST,150498,175917,BAGEPALLI,GEN,27,85.55,0.17
Karnataka,2013,5,9,140,3,HARINATHAREDDY,M,JD(S),16779,37,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,11.15
Karnataka,2013,5,9,140,13,ASHWATHREDDY,M,IND,646,50,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.43
Karnataka,2013,5,9,140,9,M NARAYANASWAMY (MNS),M,BJP,1084,55,ST,150498,175917,BAGEPALLI,GEN,27,85.55,0.72
Karnataka,2013,5,9,140,10,SUBBIREDDY,M,IND,1074,68,GEN,150498,175917,BAGEPALLI,GEN,27,85.55,0.71
Karnataka,2013,5,9,141,13,M A BASHA,M,SAJP,195,38,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.13
Karnataka,2013,5,9,141,10,AMEER MOHAMMED SADIQ,M,IND,536,56,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.37
Karnataka,2013,5,9,141,2,K P BACHEGOWDA,M,JD(S),59866,58,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,40.81
Karnataka,2013,5,9,141,11,G R NARAYAN SWAMY,M,IND,427,33,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.29
Karnataka,2013,5,9,141,12,D A BACHEGOWDA,M,IND,325,43,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.22
Karnataka,2013,5,9,141,14,N MANJUNATH,M,JD(U),171,45,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.12
Karnataka,2013,5,9,141,3,A V BYREGOWDA,M,BJP,3910,49,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,2.67
Karnataka,2013,5,9,141,1,DR. K SUDHAKAR,M,INC,74914,39,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,51.06
Karnataka,2013,5,9,141,7,M SOMASHEKAR,M,BSP,1013,38,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.69
Karnataka,2013,5,9,141,9,BACHEGOWDA,M,IND,575,51,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.39
Karnataka,2013,5,9,141,5,SUDHAKARA,M,IND,1203,28,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.82
Karnataka,2013,5,9,141,4,S V LOKESH,M,BSRCP,1692,38,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,1.15
Karnataka,2013,5,9,141,6,DR. N LAKSHMIPATHI BABU,M,KJP,1156,62,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.79
Karnataka,2013,5,9,141,8,M VENKATESH (M.V. SIR),M,IND,726,47,GEN,146709,176367,CHIKKABALLAPUR,GEN,14,83.18,0.49
Karnataka,2013,5,9,142,9,K.KEMPAMMA,F,IND,468,41,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.3
Karnataka,2013,5,9,142,11,P.SADIQ PASHA,M,JD(U),331,40,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.22
Karnataka,2013,5,9,142,1,M. RAJANNA,M,JD(S),77931,49,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,50.69
Karnataka,2013,5,9,142,4,RAJANNA.G.A,M,IND,2097,40,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,1.36
Karnataka,2013,5,9,142,5,J.V. SADASHIVA,M,BJP,1914,48,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,1.24
Karnataka,2013,5,9,142,2,V. MUNIYAPPA,M,INC,62452,66,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,40.62
Karnataka,2013,5,9,142,8,T.M NARAYANASWAMY(JUICE),M,BSRCP,507,44,SC,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.33
Karnataka,2013,5,9,142,3,D.R.SHIVAKUMAR GOWDA,M,KJP,5838,49,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,3.8
Karnataka,2013,5,9,142,7,DHANARAJA(MADIGA),M,BSP,890,32,SC,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.58
Karnataka,2013,5,9,142,6,V.MUNIYAPPA,M,IND,927,52,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.6
Karnataka,2013,5,9,142,10,GOVINDAPPA,M,IND,385,33,GEN,153740,176854,SIDLAGHATTA,GEN,11,86.93,0.25
Karnataka,2013,5,9,143,14,SEETHAPPA. V,M,BSP,232,51,SC,158113,186465,CHINTAMANI,GEN,15,84.8,0.15
Karnataka,2013,5,9,143,6,HARI SUDHAKARA.V.,M,IND,1252,26,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.79
Karnataka,2013,5,9,143,2,DR. M.C. SUDHAKAR,M,IND,67254,44,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,42.54
Karnataka,2013,5,9,143,3,VANI KRISHNAREDDY,F,INC,12665,41,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,8.01
Karnataka,2013,5,9,143,11,T.R. KURLAREDDY,M,KJP,487,56,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.31
Karnataka,2013,5,9,143,1,J.K.KRISHNAREDDY,M,JD(S),68950,46,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,43.61
Karnataka,2013,5,9,143,9,SHAFFI ULLA.D.S.,M,IND,629,55,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.4
Karnataka,2013,5,9,143,12,N.SRINIVAS,M,IND,468,36,SC,158113,186465,CHINTAMANI,GEN,15,84.8,0.3
Karnataka,2013,5,9,143,15,M. KRISHNAREDDY (M.K.),M,JD(U),204,50,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.13
Karnataka,2013,5,9,143,13,HANUMANTHAPPA,M,IND,323,32,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.2
Karnataka,2013,5,9,143,5,G.S. SUBASH,M,IND,1706,26,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,1.08
Karnataka,2013,5,9,143,4,SATHYANARAYANA MAHESH,M,BJP,1911,47,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,1.21
Karnataka,2013,5,9,143,10,KRISHNAREDDY. J.K.,M,IND,604,44,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.38
Karnataka,2013,5,9,143,8,T.S. SUDHAKARAREDDY,M,IND,692,42,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.44
Karnataka,2013,5,9,143,7,C. GOPINATH,M,CPM,736,53,GEN,158113,186465,CHINTAMANI,GEN,15,84.8,0.47
Karnataka,2013,5,9,144,10,NAYAZ AHMED,M,SAJP,219,31,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.13
Karnataka,2013,5,9,144,3,V.VENKATEGOWDA,M,BJP,2379,41,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,1.41
Karnataka,2013,5,9,144,4,K.S.MALLIKARJUNA,M,IND,1005,41,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.6
Karnataka,2013,5,9,144,2,G.K.VENKATASHIVAREDDY,M,JD(S),79533,65,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,47.1
Karnataka,2013,5,9,144,6,P.C.VENKATASHIVAREDDY,M,IND,554,47,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.33
Karnataka,2013,5,9,144,5,K.P.NAGARAJA,M,BSP,756,37,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.45
Karnataka,2013,5,9,144,8,V.SRIRAMA,M,JD(U),303,33,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.18
Karnataka,2013,5,9,144,1,K.R.RAMESHKUMAR,M,INC,83426,63,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,49.4
Karnataka,2013,5,9,144,7,M.HARISH,M,BSRCP,434,37,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.26
Karnataka,2013,5,9,144,9,S.V.VENKATACHALAPATHI,M,KJP,266,35,GEN,168875,190885,SRINIVASPUR,GEN,10,88.47,0.16
Karnataka,2013,5,9,145,3,AMARESH,M,INC,11491,45,SC,138700,171494,MULBAGAL,SC,22,80.88,8.28
Karnataka,2013,5,9,145,5,Y. SREENIVASAN PATAPAT,M,BJP,2376,43,SC,138700,171494,MULBAGAL,SC,22,80.88,1.71
Karnataka,2013,5,9,145,7,D. VENKATARAVANAPPA,M,IND,1289,34,SC,138700,171494,MULBAGAL,SC,22,80.88,0.93
Karnataka,2013,5,9,145,12,DODDACHOWDAPPA,M,KJP,550,63,SC,138700,171494,MULBAGAL,SC,22,80.88,0.4
Karnataka,2013,5,9,145,15,C.K. JAGADISH,M,BSRCP,356,34,SC,138700,171494,MULBAGAL,SC,22,80.88,0.26
Karnataka,2013,5,9,145,16,P.CHANDRAPPA,M,SAJP,286,45,SC,138700,171494,MULBAGAL,SC,22,80.88,0.21
Karnataka,2013,5,9,145,17,C. RAMAKRISHNAIAH,M,RPI(A),268,54,SC,138700,171494,MULBAGAL,SC,22,80.88,0.19
Karnataka,2013,5,9,145,19,T.V. BALAKRISHNA,M,IND,225,39,SC,138700,171494,MULBAGAL,SC,22,80.88,0.16
Karnataka,2013,5,9,145,2,N. MUNIANJAPPA,M,JD(S),39412,57,SC,138700,171494,MULBAGAL,SC,22,80.88,28.42
Karnataka,2013,5,9,145,22,RANJITH KUMAR. T.,M,SKP,191,26,SC,138700,171494,MULBAGAL,SC,22,80.88,0.14
Karnataka,2013,5,9,145,4,M.N. AMBARISH,M,CPI,2450,34,SC,138700,171494,MULBAGAL,SC,22,80.88,1.77
Karnataka,2013,5,9,145,6,V.ADINARAYANA,M,IND,1547,35,SC,138700,171494,MULBAGAL,SC,22,80.88,1.12
Karnataka,2013,5,9,145,8,G. VENKATARAVANA,M,IND,1019,36,SC,138700,171494,MULBAGAL,SC,22,80.88,0.73
Karnataka,2013,5,9,145,9,G. ALANGURU RAMANNA,M,IND,1008,44,SC,138700,171494,MULBAGAL,SC,22,80.88,0.73
Karnataka,2013,5,9,145,21,N. SRINIVAS,M,IND,206,49,SC,138700,171494,MULBAGAL,SC,22,80.88,0.15
Karnataka,2013,5,9,145,1,G.MANJUNATHA,M,IND,73146,34,SC,138700,171494,MULBAGAL,SC,22,80.88,52.74
Karnataka,2013,5,9,145,10,V. NAGARAJ,M,IND,774,30,SC,138700,171494,MULBAGAL,SC,22,80.88,0.56
Karnataka,2013,5,9,145,11,V. MARAPPA,M,IND,707,40,SC,138700,171494,MULBAGAL,SC,22,80.88,0.51
Karnataka,2013,5,9,145,13,T.M. SHIVANNA,M,IND,513,41,SC,138700,171494,MULBAGAL,SC,22,80.88,0.37
Karnataka,2013,5,9,145,14,V. SRINIVASA,M,IND,442,39,SC,138700,171494,MULBAGAL,SC,22,80.88,0.32
Karnataka,2013,5,9,145,18,CHALAPATHI,M,IND,237,40,SC,138700,171494,MULBAGAL,SC,22,80.88,0.17
Karnataka,2013,5,9,145,20,H.A. LAKSHMAIAH,M,JD(U),207,69,SC,138700,171494,MULBAGAL,SC,22,80.88,0.15
Karnataka,2013,5,9,146,11,R. BHASKARAN,M,KJP,606,55,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.52
Karnataka,2013,5,9,146,10,G. LALITHA,F,IND,795,39,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.68
Karnataka,2013,5,9,146,19,RAMACHANDRAPPA,M,SAJP,251,36,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.21
Karnataka,2013,5,9,146,9,M. VENKATASWAMY,M,RPI(A),832,58,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.71
Karnataka,2013,5,9,146,14,L.RANGANATH,M,BRPP,430,44,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.37
Karnataka,2013,5,9,146,18,S. MURALI,M,IND,269,27,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.23
Karnataka,2013,5,9,146,15,A.KANTHARUBHAN,M,IND,382,62,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.33
Karnataka,2013,5,9,146,13,K.R. DEVARAJA,M,BSP,445,56,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.38
Karnataka,2013,5,9,146,17,J. SHARMA,M,IND,365,33,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.31
Karnataka,2013,5,9,146,20,SHIVAKUMAR .M,M,SP,183,41,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.16
Karnataka,2013,5,9,146,1,RAMAKKA .Y,F,BJP,55014,59,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,46.87
Karnataka,2013,5,9,146,22,RAVI. Y,M,IND,122,38,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.1
Karnataka,2013,5,9,146,2,M. BACKTHAVACHALAM,M,JD(S),28992,65,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,24.7
Karnataka,2013,5,9,146,5,V. KALAVATHY,F,HJP,2501,50,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,2.13
Karnataka,2013,5,9,146,12,V. RAJAPPA,M,BSRCP,505,51,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.43
Karnataka,2013,5,9,146,7,M. ANBU,M,ADMK,2052,59,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,1.75
Karnataka,2013,5,9,146,16,A. SAMPANGI,M,IND,374,50,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.32
Karnataka,2013,5,9,146,8,RAMAKKA,F,IND,951,46,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.81
Karnataka,2013,5,9,146,21,ANBELAGAN,M,IND,128,32,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,0.11
Karnataka,2013,5,9,146,6,P. THANGARAJ,M,CPM,2199,38,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,1.87
Karnataka,2013,5,9,146,4,S. RAJENDIRAN,M,RPI,9760,53,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,8.32
Karnataka,2013,5,9,146,3,V. SHANKAR,M,INC,10218,51,SC,117374,169610,KOLAR GOLD FIELD,SC,22,69.2,8.71
Karnataka,2013,5,9,147,9,P.M RAMESHA,M,IND,236,38,SC,141858,172912,BANGARAPET,SC,14,82.04,0.17
Karnataka,2013,5,9,147,10,K.V SAMPATH KUMAR,M,SAJP,179,38,SC,141858,172912,BANGARAPET,SC,14,82.04,0.13
Karnataka,2013,5,9,147,13,MANJUNATHA.V,M,IND,146,26,SC,141858,172912,BANGARAPET,SC,14,82.04,0.1
Karnataka,2013,5,9,147,14,Y.R.PRATHIBHA,F,IND,127,25,SC,141858,172912,BANGARAPET,SC,14,82.04,0.09
Karnataka,2013,5,9,147,11,NAGENDRA.C,M,IND,175,33,SC,141858,172912,BANGARAPET,SC,14,82.04,0.12
Karnataka,2013,5,9,147,4,SHESHU.V,M,KJP,1242,41,SC,141858,172912,BANGARAPET,SC,14,82.04,0.88
Karnataka,2013,5,9,147,6,MANJUNATHA J.K,M,LJP,470,27,SC,141858,172912,BANGARAPET,SC,14,82.04,0.33
Karnataka,2013,5,9,147,7,SRINATH.R.N,M,IND,354,32,SC,141858,172912,BANGARAPET,SC,14,82.04,0.25
Karnataka,2013,5,9,147,8,VENKATESH.M. KALAVANCHI,M,BSRCP,280,45,SC,141858,172912,BANGARAPET,SC,14,82.04,0.2
Karnataka,2013,5,9,147,1,S.N.NARAYANASWAMY.K.M,M,INC,71570,45,SC,141858,172912,BANGARAPET,SC,14,82.04,50.45
Karnataka,2013,5,9,147,3,RAMACHANDRA,M,JD(S),22863,54,SC,141858,172912,BANGARAPET,SC,14,82.04,16.12
Karnataka,2013,5,9,147,2,EM NARAYANASWAMY,M,BJP,43193,60,SC,141858,172912,BANGARAPET,SC,14,82.04,30.45
Karnataka,2013,5,9,147,12,K.V SUDARSHAN,M,SP,173,44,SC,141858,172912,BANGARAPET,SC,14,82.04,0.12
Karnataka,2013,5,9,147,5,SRINIVAS,M,IND,850,34,SC,141858,172912,BANGARAPET,SC,14,82.04,0.6
Karnataka,2013,5,9,148,15,C.G. MURALI,M,LSP,203,36,GEN,163480,196220,KOLAR,GEN,17,83.31,0.12
Karnataka,2013,5,9,148,12,MAHAR PASHA,M,SP,359,45,GEN,163480,196220,KOLAR,GEN,17,83.31,0.22
Karnataka,2013,5,9,148,5,K.S. SRINIVASAGOWDA,M,IND,1147,53,GEN,163480,196220,KOLAR,GEN,17,83.31,0.7
Karnataka,2013,5,9,148,10,N. PRAKASH ALIAS BEGLI PRAKASH,M,IND,504,62,GEN,163480,196220,KOLAR,GEN,17,83.31,0.31
Karnataka,2013,5,9,148,3,NASEER AHMED,M,INC,41510,53,GEN,163480,196220,KOLAR,GEN,17,83.31,25.39
Karnataka,2013,5,9,148,4,M.S. ANAND,M,BJP,1617,45,GEN,163480,196220,KOLAR,GEN,17,83.31,0.99
Karnataka,2013,5,9,148,13,C. THAMMAPPA,M,JD(U),298,48,GEN,163480,196220,KOLAR,GEN,17,83.31,0.18
Karnataka,2013,5,9,148,8,G. NARAYANAGOWDA,M,IND,678,44,GEN,163480,196220,KOLAR,GEN,17,83.31,0.41
Karnataka,2013,5,9,148,17,AMJAD PASHA,M,IND,147,43,GEN,163480,196220,KOLAR,GEN,17,83.31,0.09
Karnataka,2013,5,9,148,1,R. VATHUR PRAKASH,M,IND,62957,47,GEN,163480,196220,KOLAR,GEN,17,83.31,38.51
Karnataka,2013,5,9,148,11,SRINIVASA,M,IND,474,39,ST,163480,196220,KOLAR,GEN,17,83.31,0.29
Karnataka,2013,5,9,148,14,S. NAGA SHEKAR,M,IND,292,40,GEN,163480,196220,KOLAR,GEN,17,83.31,0.18
Karnataka,2013,5,9,148,9,SUHAIL DIL NAWAZ,M,IND,663,44,GEN,163480,196220,KOLAR,GEN,17,83.31,0.41
Karnataka,2013,5,9,148,6,S. MUNIYAPPA,M,IND,1056,48,SC,163480,196220,KOLAR,GEN,17,83.31,0.65
Karnataka,2013,5,9,148,2,K. SRINIVASA GOWDA,M,JD(S),50366,66,GEN,163480,196220,KOLAR,GEN,17,83.31,30.81
Karnataka,2013,5,9,148,7,ABDUL REHAMAN,M,KJP,1041,37,GEN,163480,196220,KOLAR,GEN,17,83.31,0.64
Karnataka,2013,5,9,148,16,M.S.NARAYANASWAMY,M,SAJP,168,50,SC,163480,196220,KOLAR,GEN,17,83.31,0.1
Karnataka,2013,5,9,149,4,RAMEGOWDA .G.E,M,IND,19480,41,GEN,143121,163883,MALUR,GEN,15,87.33,13.61
Karnataka,2013,5,9,149,10,K.R. RUDRAPPA,M,IND,718,64,GEN,143121,163883,MALUR,GEN,15,87.33,0.5
Karnataka,2013,5,9,149,12,NARAYANASWAMY,M,KJP,354,43,GEN,143121,163883,MALUR,GEN,15,87.33,0.25
Karnataka,2013,5,9,149,13,B.V.NAGESH,M,IND,332,46,GEN,143121,163883,MALUR,GEN,15,87.33,0.23
Karnataka,2013,5,9,149,14,K.JAYALAKSHAMI JAYARAM,F,BSRCP,265,44,ST,143121,163883,MALUR,GEN,15,87.33,0.19
Karnataka,2013,5,9,149,5,S.R.KRISHNAIAH SHETTY,M,IND,1283,54,GEN,143121,163883,MALUR,GEN,15,87.33,0.9
Karnataka,2013,5,9,149,2,KRISSHNAIAH SETTY ES.EN. MALURU,M,IND,38876,53,GEN,143121,163883,MALUR,GEN,15,87.33,27.16
Karnataka,2013,5,9,149,3,CHANNA KESHAVA,M,INC,20159,45,GEN,143121,163883,MALUR,GEN,15,87.33,14.09
Karnataka,2013,5,9,149,1,K.S. MANJUNATHGOWDA,M,JD(S),57645,38,GEN,143121,163883,MALUR,GEN,15,87.33,40.28
Karnataka,2013,5,9,149,9,MANJUNATHAGOWDA,M,IND,774,32,GEN,143121,163883,MALUR,GEN,15,87.33,0.54
Karnataka,2013,5,9,149,6,KRISHNAIAH SHETTY. H.M.,M,IND,898,39,GEN,143121,163883,MALUR,GEN,15,87.33,0.63
Karnataka,2013,5,9,149,8,MANJUNATH,M,IND,803,38,GEN,143121,163883,MALUR,GEN,15,87.33,0.56
Karnataka,2013,5,9,149,11,M.R.VIJAYKUMAR,M,LJP,449,27,GEN,143121,163883,MALUR,GEN,15,87.33,0.31
Karnataka,2013,5,9,149,15,M.P.AMARESH,M,SAJP,247,29,GEN,143121,163883,MALUR,GEN,15,87.33,0.17
Karnataka,2013,5,9,149,7,RAVIKUMAR,M,BSP,838,41,SC,143121,163883,MALUR,GEN,15,87.33,0.59
Karnataka,2013,5,9,150,8,G.R. PADMASHREE,F,RCMP,678,45,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.35
Karnataka,2013,5,9,150,14,K.N. MUNIRAJU,M,IND,306,49,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.16
Karnataka,2013,5,9,150,11,SARITHA S.S,F,PPOI,504,36,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.26
Karnataka,2013,5,9,150,12,CHANDRAPPA,M,IND,397,46,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.2
Karnataka,2013,5,9,150,9,B. CHANDRAPPA,M,IND,669,43,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.34
Karnataka,2013,5,9,150,15,GOPALAKRISHNA H.K,M,IND,266,39,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.14
Karnataka,2013,5,9,150,1,S.R. VISHWANATH,M,BJP,75507,50,GEN,196147,293238,YELAHANKA,GEN,16,66.89,38.5
Karnataka,2013,5,9,150,10,R. PRAKASH @ ANILRAJ,M,IND,631,47,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.32
Karnataka,2013,5,9,150,4,VENUGOPAL RAO,M,KJP,3736,32,GEN,196147,293238,YELAHANKA,GEN,16,66.89,1.9
Karnataka,2013,5,9,150,3,GOPALAKRISHNA M.N,M,INC,52372,42,GEN,196147,293238,YELAHANKA,GEN,16,66.89,26.7
Karnataka,2013,5,9,150,7,B. VISHWANATH,M,IND,907,48,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.46
Karnataka,2013,5,9,150,2,B. CHANDRAPPA,M,JD(S),57110,50,GEN,196147,293238,YELAHANKA,GEN,16,66.89,29.12
Karnataka,2013,5,9,150,13,MAHESH P,M,BSRCP,392,29,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.2
Karnataka,2013,5,9,150,16,OBANNA,M,IND,201,65,SC,196147,293238,YELAHANKA,GEN,16,66.89,0.1
Karnataka,2013,5,9,150,6,NARAYANASWAMY B.M,M,JD(U),933,50,GEN,196147,293238,YELAHANKA,GEN,16,66.89,0.48
Karnataka,2013,5,9,150,5,ERANNA. G,M,BSP,1538,34,SC,196147,293238,YELAHANKA,GEN,16,66.89,0.78
Karnataka,2013,5,9,151,11,DHANANJAYA GOWDA,M,IND,298,40,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.15
Karnataka,2013,5,9,151,24,SARALA BAI,F,IND,97,40,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.05
Karnataka,2013,5,9,151,4,GOWRAMMA,F,CPM,1553,44,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.78
Karnataka,2013,5,9,151,10,C. DEVARAJ,M,IND,348,51,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.17
Karnataka,2013,5,9,151,8,N. BASAVARAJ,M,IND,450,64,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.22
Karnataka,2013,5,9,151,23,AYUB PASHA,M,IND,102,37,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.05
Karnataka,2013,5,9,151,9,SRINIVAS N.,M,BSP,382,35,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.19
Karnataka,2013,5,9,151,25,SRINIVAS,M,IND,84,33,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.04
Karnataka,2013,5,9,151,22,KESHAV S. HIMALAI,M,IND,128,44,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.06
Karnataka,2013,5,9,151,16,S. CHANDRAKALA,F,IND,205,42,GEN,200184,339784,K.R.PURA,GEN,26,58.92,0.1
